http://www.arpa.veneto.it/temi-ambientali/idrologia/file-e-allegati/rapporti-e-documenti/idrologia-regionale/idrologia-regionale-la-rete-idrometrica	category=data	max.depth=1
http://www.arso.gov.si/vode/podatki/amp/	category=data	max.depth=1
http://www.bom.gov.au/waterdata/	category=data	max.depth=1
http://www.cfd.calabria.it/index.php/dati-stazioni/dati-storici	category=data	max.depth=1
http://www.davar.gouv.nc/portal/page/portal/davar/ressource_en_eau/obtenir_donnees_re	category=data	max.depth=1
http://www.dhm.gov.np/requestfordata/	category=data	max.depth=1
http://www.dhrw-cam.org/hydrograph.php?action=image&hy_cat_id=&hydroid=68	category=data	max.depth=1
http://www.dnhmali.org/?-bulletins-hydrologiques-	category=data	max.depth=1
http://www.epa.ie/hydronet/#Water%20Levels	category=data	max.depth=1
http://www.ffwc.gov.bd/	category=data	max.depth=1
http://www.ffwc.gov.bd/DATA/WATERLEVELS	category=data	max.depth=1
http://www.gkd.bayern.de/fluesse/abfluss/karten/index.php?thema=gkd&rubrik=fluesse&produkt=wasserstand&gknr=0	category=data	max.depth=1
http://www.hiscentral.isprambiente.gov.it/hiscentral/default.aspx	category=data	max.depth=1
http://www.hnd.bayern.de/	category=data	max.depth=1
http://www.hydro.eaufrance.fr/selection.php	category=data	max.depth=1
http://www.hydrology.bwdb.gov.bd/index.php?pagetitle=real_time_data_view&_subid=132&id=133	category=data	max.depth=1
http://www.hydromet.gov.bt/?q=downloads	category=data	max.depth=1
http://www.hydromet.gov.bz/hydrological-reports?format=pdf	category=data	max.depth=1
http://wwwi3.ymparisto.fi/i3/paasivu/fin/vedenkorkeus/vedenkorkeus.htm	category=data	max.depth=1
http://www.icimod.org/?q=9333	category=data	max.depth=1
http://www.icimod.org/?q=9337	category=data	max.depth=1
http://www.icimod.org/?q=9508	category=data	max.depth=1
http://www.icimod.org/?q=9509	category=data	max.depth=1
http://www.ideam.gov.co/solicitud-de-informacion	category=data	max.depth=1
http://www.idrografico.regione.umbria.it/annali/default.aspx	category=data	max.depth=1
http://www.idrografico.roma.it/annali/	category=data	max.depth=1
http://www.ilmateenistus.ee/siseveed/ajaloolised-vaatlusandmed/	category=data	max.depth=1
http://www.ina.gov.ar/dsh/index.php?dsh=11 	category=data	max.depth=1
http://www.inameh.gob.ve/web/hidrologia2/hidrologia.php	category=data	max.depth=1
http://www.inameh.gob.ve/web/hidrologia/hidrologia.php	category=data	max.depth=1
http://www.india-water.gov.in/eSWIS-MapViewer/	category=data	max.depth=1
http://www.india-water.gov.in/ffs/hydrograph/	category=data	max.depth=1
http://www.irrigation.gov.lk/index.php?option=com_riverdata&Itemid=266&lang=en#	category=data	max.depth=1
http://www.luis.brandenburg.de/w/wochenberichte/W7100038/default.aspx	category=data	max.depth=1
http://www.meteorf.ru/opendata/7703092752-gidro/	category=data	max.depth=1
http://www.meteorologia.gov.py/publicaciones.php	category=data	max.depth=1
http://www.metmalawi.com/requests/data_requests.php	category=data	max.depth=1
http://www.mowr.gov.et/AWMISET/Index.php	category=data	max.depth=1
http://www.okavangodata.ub.bw/ori/monitoring/water/	category=data	max.depth=1
http://www.opw.ie/hydro-data	category=data	max.depth=1
http://www.osservatorioacque.it/?cmd=page&id=dati_annali_cons	category=data	max.depth=1
http://www.pegelonline.wsv.de/webservices/zeitreihe/visualisierung?ansicht=einzeln&pegelnummer=570810	category=data	max.depth=1
http://www.pogoda-sv.ru/monitoring/hydro_levels/	category=data	max.depth=1
http://www.protezionecivile.fvg.it/it/dati-dellultimo-mese	category=data	max.depth=1
http://www.protezionecivile.puglia.it/public/page.php?75	category=data	max.depth=1
http://www.regione.abruzzo.it/xIdrografico/index.asp?modello=pubblicazioni&servizio=LL&stileDiv=mono&template=searchPub&msv=menunavi4	category=data	max.depth=1
http://www.regione.marche.it/Regione-Utile/Protezione-Civile/Progetti-e-Pubblicazioni/Annali-Idrologici#Hydrological-Annals---Part-2	category=data	max.depth=1
http://www.regione.sardegna.it/j/v/25?s=131338&v=2&c=5650&t=1	category=data	max.depth=1
http://www.reunion.eaufrance.fr/banquededonnees/bdd/	category=data	max.depth=1
http://www.serviciometeorologico.gob.ec/caudales-datos-historicos/	category=data	max.depth=1
http://www.sir.toscana.it/supports/download/report/report_idrometria_2017-09.pdf	category=data	max.depth=1
http://www.tech4water.com	category=data	max.depth=1
http://www.vorarlberg.at/abfluss/	category=data	max.depth=1
http://www.wapda.gov.pk/index.php/component/content/article?id=50	category=data	max.depth=1
http://www.water.gov.bw/downloads.html	category=data	max.depth=1
http://www.wra.gov.jm/	category=data	max.depth=1
http://www.ymparisto.fi/fi-FI/Vesi/Vesitilanne_ja_ennusteet/Vedenkorkeus_ja_virtaama	category=data	max.depth=1
http://www.zaraho.org.zm/hydrology/river-flows	category=data	max.depth=1
