https://www.epa.gov/home/health-and-environmental-agencies-us-states-and-territories	category=agency	language=en	max.depth=1
http://aqicn.org/links/	category=agency	language=unknown	max.depth=1
https://dataportals.org/search	category=dataportal	language=en	max.depth=1
https://www.sepa.org.uk/environment/environmental-data/	category=dataportal	language=en	max.depth=1
https://ec.europa.eu/jrc/en/scientific-tools	category=dataviewer	language=en	max.depth=1
http://environment.data.gov.uk/index.html	category=dataviewer	language=en	max.depth=1
